text,label
çok güzel yeğenimde kullanıyoruz ve gerçekten çok rahat kullanıyor uyurken huzursuz olmuyor kullanmaya başladığımızdan beri uyku uyuyabiliyorlar,2
bir yıldız kalem uçları çok ince ve renkler aşırı açık yazdığım hiç bir şey okunmuyor kesinlikle tavsiye etmem,0
iyi değil i̇şe yararmı diye düşünmüştüm ama olmadı i̇şe yaramaz,0
sakın almayın ürün tam anlamıyla berbat 2 tane aldım ikiside sola doğru yatık çıkt ve süngeri 1 ay geçmeden eridi ve bildiğin tahtası kaldı resmen,0
üç yıldız parasına göre bir ürün beklentinizi yüksek tutmayın,1
üç yıldız parfümlü kokusu ve dokulari zedelememesine bayıldım,1
tatminkar ürün söz verilen sürede elime ulaştı paketin hacmini görünce biraz duraksadım diyebilirim zira beklediğimden küçüktü en çok merak ettiğim şey basıncın istediğim seviyede olup olmayacağıydı benim işimi görecek kadar basınçlı olduğunu söyleyebilirim araba yıkayabilirsiniz ve zemin temizleyebilirsiniz tabii tek namlu ile geliyor olması dolayısıyla tek tip püskürtme yapabiliyor kullanacağınız ortama göre yeterli uzunlukta uzatma kablonuz olması gerekli benim durumunda en az 5 metrelik uzatma kablosu gerekli ve elimde mevcuttu ürünün en can sıkıcı yanı su kaynağı ile cihazı bağlayacağınız bir hortumun standart pakette yer almıyor olması elinize ulaştığı gün kullanmak istiyorsanız hortumunuzu öncesinde almış olmanız ya da aynı gün bir yerlerden temin etmeniz gerekli cihazın uzun vadede nasıl bir performans göstereceği konusunda ise şu anda bir şey söyleyemem,1
üç yıldız ürün bir hafta da ancak elimize ulaştı bizde birkaç kere aramak zorunda kaldık kargo gec getirdi dolap kapaklarını kurmakta çok zorlandık yine de tam istediğimiz gibi olmadı ayaklardan biri yanlış gelmiş ayak siz bi şekilde mutfağa koyduk şimdilik 3 saat sürdü kurumu,1
dört yıldız hoş koku leke çıkarıcı etki,2
bir yıldız çekmiyor hiç,0
harkulade primaaaaa benim nir oglum var bir bucuk yaşında ve doğduğundan beri prima kullanıyorum sizdirmiyo ve gunden en az bir iki kez degistiriyorum nerdeyse mukemmel derecede kuruluk sağlıyor ve asla sizdirmiyo emiciligi harika gerçekten paramin karsiligini aliyorum 10 tane daha cocugum olsa gene prima kullanirim harikasin prima oğlumun poposu benimde içim rahat 128536,2
begenmedim şeffaf plastik olması şıklığına gölge düşürmüş hoş durmuyor,2
308 16 vti motorlarda tavsiye etmem pug 308 aracıma almıştım yaklaşık 3000 km sonra yağ seviyesini kontrol edin uyarısı verdi 308 1 6 vti araçlara tavsiye etmem,2
beş yıldız sorunsuz bir aşlısveristi tskl,2
mükemmel çok beğendim hızlı kargo kurulum çok kolay,2
bire bir aynı ürün gayet başarılı,2
giydirmesi çok rahat ürün muhteşem tesliımat hızlı ürünün kalitesine zaten söyleyecek laf yok bez giydirmek eskisinden çok daha kolay hem fiyatı uygun hemde teslimatı çok hızlı oldu teşekkürler prima teşekkürler hepsiburada,2
kalitesiz almayın almayın paranız boşa verirsiniz ben pişman oldum,0
beş yıldız güzel fiyat uygun hemen kargo ve güzel paketlemiş araç mercedes ml 320,2
sürekli kendiliğinden kapanıyor 1 haftadır kullanıyorum telefon kendi kendine kapanıyor şirket telefonu olarak tercih ettik beni zor durumda bırakıyor işyerinde sürekli tavsiye etmem geri iade vereceğim,0
dört yıldız head shoulders bir saçın tüm ihtiyaclarını karsılamak icin tasarlanmış harika bir ürün saç diplerine mükemmel bir ferahlık veriyor gözle görülür dolgunluk kazandırıyor her an ışıl ışıl,2
dört yıldız ürün sabah saatinde elimize ulaştı 1 ürün tedarik süreci ve kargolama süresi gayet başarılı tam zamanında elimize ulaştı 2 ürün parçalarını kontrol etmek için paketi açtım paketleme çok iyi hiç bir parça da problem yoktu 3 ürünü evdeki tadilattan dolayı kuramadım montaj parçalarının eksik ya da tam olduğu konusunda bir fikrim yok ama bu çok önemli bir detay değil zaten parçalardan gördüğüm kadarıyla ürün fotoğraflandığı gibi güzel ve güvenilir bir alışveriş oldu bundan sonra bu tip mobilya alışverişi için mağaza mağaza gezmem zaten ürününün malzemesinden tut üretim sürecine kadar herşeyi detaylıca anlatıyor hepsiburada beyaz eşyalarımı da buradan alıcam herkese keyifli alışverişler,2
beş yıldız çok kaliteli kumaşı ve kullanışlı bir ürün olmasından dolayı aldığıma çok memnun kaldım,2
dört yıldız hediye olarak aldığım bu ürün ufak boyutuna rağmen çok iyi bas ve tizlere sahip bluetooth kullanımı için eşleştirdiğiniz cihazınızda son sürüm bluetooth yazılımın bulunması gerekiyor,2
normal abartmayınız ürün resimde görüldüğü gibi durmuyor malzeme kalitesi düşük hatta üstteki buhar ayarı düğmesi birkaç aya kalmaz bozulacak gibi duruyor ucuz ütülerde bile bu derecek düşük malzeme kalitesi görmedim yerli marklara yönelmenizi tavsiye ederim yorumlarda belirtiği gibi ütü performansı için yüksek beklentide olmayın ama iş görür,1
takarken elimde kaldı ürünün montaj yerleri metal görününmü plastik henüz takarken çıtır çıtır elimde kaldı ucuz diye paranızı çöpe atmayın,0
çocuk kaskı piyasadaki çoğu çocuk kaskı basit beyaz strafor ya çok para verip çok daha üst düzey bir şey alacaksınız ya da muadillerine nazaran daha iyi ve kullanışlı olan bu ürünü ayarlanabilir olması da artısı,0
ürün kaliteli ve denildiği gibi 3 ay gidiyoryenilemek gerekli 3 ay önce filan aldım bütün arabaya uyguladım kırmızı şarap bira filan döküldü hiçbirşey olmadı ama bugün su damladı kayıp gitmedi etkisi gitmeye başlamış tekrar sipariş verdim,2
bir yıldız hiç beğenmedim,0
i̇dare eder ürün genel görüntüsü güzel koltuk altını çok rahat alıyor ve güzel temizliyor ama hassas bölgeler için ideal değil ve kullanımı zor uzun kıllarda performansı çok düşük ergenlerin kullanması için çok ideal olur diye düşünüyorum,2
beş yıldız muhteşem kokusuyla ve çok az miktar ile çok başarılı kesinlikle kullanmalısınız,2
uzak durun kesinlikle kötü bir ürün bırakın kısa tüyleri uzunları bile almıyor aynı yerden 10 kere geçsen ancak 25 30 oranında alıyor,0
beş yıldız hizli geldi tesekkurler,2
dört yıldız çamaşırlarda bıraktığı yumuşaklığı kokuyu beğendim açıkcası sıvı deterjanların tasarruf konusunda biraz sıkıntılı olduğunu düşünüyordum ama denemem etkili oldu az deterjan bol temizlik,2
i̇şe yaramaz hiç bir işe yaramaz kılcal çizikleri bile yokedemiyor boş yere para vermeyin,0
beğendim güzel ürün güzel ürün hızlı kargo özenli paketleme teşekkürler,2
kaydirak urun sorunsuz bir sekilde elimize ulasti 2yasindaki kizim icin aldim kucuk oldugu icin cabuk sikildi,2
iyi ürün hemen elime geçti daha montaj yapmadım ama kaliteli ve sağlam görünüyor çok işe yarayacak bu fiyata daha iyisi olmaz,2
üç yıldız güzel düşünülmüş bir ürün ancak çizimlerin çocukları düşünerek birazdaha tahmin edilebilmesi kolay yönlendirmesi gerekebilinirdi diye düşünüyorum,1
gayet güzel fiyat teslimat hepsinden memnun kaldım hızlı teslim edildi üründen de gayet memnunum,2
kalitesiz ürün kalitesiz ve oldukça küçük boy görünce oldukça şaşırdım bu kadar küçük bir poşet beklemiyordum ve poşet zayıf,0
piyasaya göre fiyatı uygun ben bu ürünü 2 yılı aşkın süredir kullanıyorum ilk güne göre daha az gidiyor şarj ama yine de değer ancak ilk 3 şarjı yaklaşık 8 saat kadar yaparsanız daha verimli olur,2
üç yıldız fotoğraftaki ürün değil farklı marka gönderildi çok kaliteli bir ürün değil bu paraya bu kadar haliyle smart tuşu yok en iyi şey hızlı kargo,1
fena değil bu kaliteye biraz daha ucuz olabilir kombinimi tamamladı yine de,1
yenidoğan hazırlıklari henuz urunu kullanmama ragmen içim oylesine rahatki primayla yumuşak dokusu ve sızdırmazlığı kullanici yorumlarina güvenerek bebegıme göbek bağı oyuntuludan başlayarak tüm ürünlerden aldım,2
dört yıldız köpük kremleri çok seviyorum çünkü saçlarım tarafından daha iyi ve hemen emildiğinin farkındayım pantene i diğer köpük kremlere göre daha fazla tercih ediyorum hem içeriği hem de fiyatı ile gayet her tüketiciye uygun bir öarka,2
idare eder ürün görünüş olarak çok iyi bıçağı sağlam ancak sap kısmında ve bıçağın arka ucunda oynama var bunlara dikkat ederek alın derim,2
süper emici prima aktif baby 4 numarayı kullanıyorum kızım için aslında doğduğundan beri kullanıyoruz bu ürünü numaramız büyüdü oldukça memnunum dışarıda olduğumuzda altını değiştirmeyefırsatım olmadığında bile emiciliği ile rahatsızlık vermiyor sünger gibi emiciliği çok yüksek fiyat olarak da uygun ince tabakalı olması da ayrıca çok güzel gerçekten de çiş nereyekayboldu diyoruz kızımın altınıdeğişirken,2
ürün başarılı fakat kargo ve dikiş özensiz ürün geldi iki adet sipariş etmiştim ikisinin faturası geldi fakat ağzı açık poşette sadece bir adet perde geldi sonra müşteri hizmetlerini aradım diğer ürün 5 gün sonra geldi kargo özensiz perde dikimi daha başarılı olabilirdi,2
üç yıldız ürünü alalı bir kaç ay oldu toki binasında oturuyorum öyle çok sağlam değiller malum 3 farklı bölgede delik açtım beklediğim tepkiyi alamadım delik açarken çok aşırı zorlandı uçlar bosch belki benim beklentim yüksekdi beklentisi yüksek olanların haberi olsun,1
guzell güzel ürün sorunsuz şekilde 2 günde geldi,2
kötü kötü kötü arkadaşlar ürün çok kötü çıktı hiçbir şekilde tavsiye etmiyorum şimdi size sorunları madde madde belirtiyorum 1 ürün paketlemesi çok iyi değil2 hepsi burada teslim tarihinden 1 gün geç teslim etti3 ürün içinden eksik parçalar çıktı askı sopası ve arka duralit parçlaları birleştiren çıta4 ürün kurulumu çok açıklayıcı değil daha uygun fiyata aldığım ürünlerde kurulum videosu vardı bu üründe yok 5 en büyük sorunu bildiriyorum dolabın kapakları dolaptan daha büyük ne yaptıysam ne ettiysem kapaklar hiç bir şekilde oturmuyor ve bu ürünü düzgün birleştirebilmek için marangoz bir arkadaşımı çağırmama rağmen yine de olmadıbakalım ilerleyen zamanlarda hepsi burada ve yurudesignnasıl bir yol izleyecek merak içerisindeyim,0
üç yıldız uzaktaki bazı sesleri iyi alırken kulağımla duyabileceğim bazı konuşmaları yeterince yükseltmiyor,1
beş yıldız gayet guzel köpügü cok guzel temizligi süper,2
bezimiz sızdırıyor oğlum 2 5 yaşında kızım 5 aylık oğlumun doğumundan itibaren ikisinede prima kullanıyoruz ancak 5 ve 6 kullanmaya başladığımızdan beri her gece bezi sızdırıyor ve gecenin ortasında tüm kıyafetleri değiştirmek zorunda kalıyorum başka markaları deniyorum molfix de böyle bir sorun yaşamıyorum ama el alışkanlığı gene gidip prima alıyorum ama markanıza çok bağlı bir müşterinizi tamamen kaybetmek üzeresiniz,1
bir yıldız ayağım 44 numara ben biraz bol olsun rahat olsun diye 45 numarasını sipariş ettim ama yinede ayağıma olmuyor sıkıyor,0
üç yıldız bu fiyata alabileceğiniz şey budur ürün kendi amacını başarıyla karşılıyor f p ürünü,1
dört yıldız ürün gayet hos ve guzel estetik acidan ne yazik ki kullanilan plastik malzeme cok kaliteli degil daha iyisi olabilirdi ayrica puset cok derin icine ayrica yastik vb bir sey konulmadan ana kucagi olarak kullanilamaz ama diger parca gayet genis ve kullanisli katlaninca da az yer kaplamasi buyuk avntaj dikkatli ve ozenli kulanimda uzun sure is gorebilir ayrica bir bebek arabasina da cok fazla para gereksiz alinabilir,2
orta performans 10 sene fakir kullandık ona göre zayıf bir ürün fiyat performans derseniz kullanım kılavuzuna uyar ve ısınmasını beklerseniz buhar düğmesine sürekli basmazsanız güzel,1
aldığım çok iyi oldu ürünü iyiki almışım geçenlerde deneme fırsatım oldu lastik değiştirme zahmetinden kurtuldum verdiğiniz parayı fazlasıyla hak ediyor hepsi burda farkıyla çabucak elime ulaştı hepsiburdaya teşekkürler,2
çok i̇yi̇ fiyatı da kalitesi de gayet güzel ben i̇şyerim i̇çin satın aldığımdan özellikle alt ve üst demliğin çelik olması tercihimdi kullanımı gayet basit demledikten sonra rezistansı sayesinde çay sürekli sıcak kalıyor üst demlik sapı gövdeye biraz emanet gibi oturmuş fakat görsel ve sağlamlık bakımından bir sıkıntı teşkil etmiyor kargı da gayet hızlı teşekkürler hepsiburada com,0
beş yıldız çok güçlü harika,2
üç yıldız daha önce prima premium care kullanıyorduk bu bezden aldık ancak kullanması biraz zor bence klasik bezler daha iyi,1
dört yıldız gayet kaliteli,2
üç yıldız fiyatina gore guzel telefon ama tus takimi biraz yavas elde tutmasi kolay degil koseleri keskin bir tasarimi var onun disinda basit ihtiyaclar icin guzel bir telefon sarji 1 gun dayaniyor,1
cam uyumsuz içinden çıkan koruyucu cam cihazla uyumsuz kılıf için alınır mı sadece bilmiyorum aldıktan sonra iade ile uğraşmamak için kılıfı kullanıyoruz,0
üç yıldız çok yağlı yüzeylerde fazla etkili değil kullan at özelliği güzel,1
olumsuz bmw marka aracımdla kaza yaptım şöför kapısı borusan da değişti kapı ile beraber kapı lastikleri de değiştirilmiş değişimden sonra acayip bir gıcırtı başladı lastiklerin sürtünmesinden dolayı gıcır gıcırbu bantı aldımfakat işe yaramadıçünküğ bant yapışmıyorhayal kırıklığı olduyapışkan tarafı çok kuvvetsiz benim işimi görmedibelki elektrik kablosu vs durumlarda işe yarar,0
fiyatına göre iyi bu ürünü yeni aldığım ve wifi biraz uzakta olduğu için laptopun çekmesine rağmen çekmeyen tv box için aldım benim işimi gördü kurulumu ve kullanımı kolay fakat antenlerine fazla aldırış etmemek lazım yaydığı wifi sinyalin gücü ve aldığı sinyal gücü zayıf yani antensiz olan versiyonu da alsanız kaybınız olmaz ben sırf anteni var diye tercih etmiştim öncelikle bu ürünün kullanım amacını ve çalışma mantığını iyi anlamak gerekmekte aksi takdirde hayal kırıklığı olacaktır mantık wifi sinyalinin olduğu bir yerde ağa bağlanıp bulunduğu yerde yeni bir wifi sinyali yayması bu sayede yeni bir wifi sinyali olan alana kavuşuyorsunuz yani menzil artmış oluyor fakat bunu yaparken bir köprü vazifesi görüyor ve siz mevcut wifiye değil buna bağlanıyorsunuz diğeri de hala yayın yapmaya devam ediyor bu durumda sizin gönderdiğiniz paketler önce bu cihaza geliyor buda modeme gönderiyor yani burada fazladan işlem oluduğu için doğrudan bağlanma durumuna göre biraz hız ping ve bağlantı düşüşü oluyor o sebeple ben ethernet girişini bilgisayarıma bağlamaktan vazgeçtim tabi benim pcmin olduğu yerden modem çekiyor çekmesse mecbur bu cihaz üzerinden bağlanacaksınız ayrıca bu cihaz bizim modemimize bağlandığı için bu cihazın modeme uzaklığı hızı doğrudan etkiliyor bu kadar açıklamadan sonra sonuç olarak şunları diyebilirim fiyatına göre başarılı ve işini yapıyor konumlandırmayı iyi yaparsanız verimli bir cihaz şekil olarak benim hoşuma gitti kurulumu oldukça basit ve kullanım kılavuzu yeterli wifi çekimi düşük mevcut dizüstümle hemen hemen aynı güçte belki daha zayıf ap repeater gibi bir çok modu var kurulumu yaptıktan sonra wifi şifresini adını değiştirmek için yada diğer modlara geçmek için reset gerekmekte wps tuşu var ama nasıl kullanıldığına dair hiç bir açıklama yok,0
